num_filters,kernel_size,pool_size,dropout_rates,dense_layer_size,learning_rate,loss_function,loss,acc,acc_std,tp,fp,tn,fn
8,5,3,0.5,25,0.01,categorical_crossentropy,0.7602538287639617,77.93739438056946,1.2375406660448458,795.7,158.6,9729.7,303.0
8,5,3,0.5,25,0.01,mean_squared_error,0.053686178475618365,69.8007720708847,1.6032632867811978,579.1,207.4,9680.9,519.6
8,5,3,0.5,25,0.1,categorical_crossentropy,2.235143372416496,78.72377805411816,24.16185171198399,850.1,213.0,9675.3,248.6
8,5,3,0.5,25,0.1,mean_squared_error,0.0418677631765604,71.11150920391083,1.731178039015067,759.1,223.8,9664.5,339.6
8,5,3,0.5,50,0.001,categorical_crossentropy,1.1395383834838868,70.21024286746979,2.00934942376062,739.4,276.1,9612.2,359.3
8,5,3,0.5,50,0.001,mean_squared_error,0.08785710856318474,24.419160336256027,24.782900459618727,0.0,0.0,9888.3,1098.7
8,5,3,0.5,50,0.01,categorical_crossentropy,0.7393825590610504,78.146932721138,2.330541800486226,803.3,139.2,9749.1,295.4
8,5,3,0.5,50,0.01,mean_squared_error,0.0502894476056099,70.12824952602386,1.5088416499664803,665.0,249.8,9638.5,433.7
8,5,3,0.5,50,0.1,categorical_crossentropy,0.4197039633989334,88.56843590736389,0.8591150689558227,951.1,99.0,9789.3,147.6
8,5,3,0.5,50,0.1,mean_squared_error,0.04063674286007881,71.01106941699982,1.6243986342490644,747.0,204.3,9684.0,351.7
8,5,3,0.5,75,0.001,categorical_crossentropy,1.1183144092559814,70.31954884529114,1.1793715957942055,745.3,271.7,9616.6,353.4
8,5,3,0.5,75,0.001,mean_squared_error,0.08453619107604027,35.82509983330965,25.423907882465272,50.8,7.5,9880.8,1047.9
8,5,3,0.5,75,0.01,categorical_crossentropy,0.7044516980648041,79.16615664958954,1.2909183789440966,810.8,140.0,9748.3,287.9
8,5,3,0.5,75,0.01,mean_squared_error,0.050078385323286054,70.04678010940552,1.4648076270448804,667.8,265.0,9623.3,430.9
8,5,3,0.5,75,0.1,categorical_crossentropy,0.6776830464601517,83.43101263046265,14.272592150110812,892.9,157.4,9730.9,205.8
8,5,3,0.5,75,0.1,mean_squared_error,0.03918129615485668,73.6411064863205,3.022859970627477,755.4,190.2,9698.1,343.3
8,5,3,0.7,25,0.001,categorical_crossentropy,1.178765070438385,70.38320124149323,1.641551677932569,739.0,281.3,9607.0,359.7
8,5,3,0.7,25,0.001,mean_squared_error,0.08461963459849357,29.81525743380189,25.397922698103404,0.0,0.0,9888.3,1098.7
8,5,3,0.7,25,0.01,categorical_crossentropy,0.8572669684886932,76.2355250120163,2.30691666302192,758.5,169.7,9718.6,340.2
8,5,3,0.7,25,0.01,mean_squared_error,0.052956954762339595,69.67286050319672,1.9429082378653761,653.7,238.6,9649.7,445.0
8,5,3,0.7,25,0.1,categorical_crossentropy,0.8907031953334809,79.4619469344616,20.881756852134167,843.9,193.6,9694.7,254.8
8,5,3,0.7,25,0.1,mean_squared_error,0.04290119595825672,70.84733545780182,1.0937456070312368,758.0,227.1,9661.2,340.7
8,5,3,0.7,50,0.001,categorical_crossentropy,1.150101912021637,70.35550594329834,1.4615235984463135,731.2,242.4,9645.9,367.5
8,5,3,0.7,50,0.001,mean_squared_error,0.080515231564641,41.10056169331074,26.058336111219017,3.6,0.8,9887.5,1095.1
8,5,3,0.7,50,0.01,categorical_crossentropy,0.8823383152484894,75.98089694976807,1.5639979841057878,713.9,126.9,9761.4,384.8
8,5,3,0.7,50,0.01,mean_squared_error,0.05102270618081093,69.93710994720459,1.226406817846159,578.5,206.7,9681.6,520.2
8,5,3,0.7,50,0.1,categorical_crossentropy,0.6137921005487442,83.19596707820892,7.392707220674178,888.5,150.7,9737.6,210.2
8,5,3,0.7,50,0.1,mean_squared_error,0.04288373664021492,70.73804497718811,1.5808171742824482,734.2,197.6,9690.7,364.5
8,5,3,0.7,75,0.001,categorical_crossentropy,1.1599177241325378,70.40101051330566,1.4507799621062527,727.7,229.6,9658.7,371.0
8,5,3,0.7,75,0.001,mean_squared_error,0.08976838812232017,19.38220883719623,18.385435827309784,0.0,0.0,9888.3,1098.7
8,5,3,0.7,75,0.01,categorical_crossentropy,0.8299132943153381,77.77377605438232,0.9578232543181465,742.2,134.2,9754.1,356.5
8,5,3,0.7,75,0.01,mean_squared_error,0.04865273535251617,70.17358005046844,1.0219207233690566,707.2,239.6,9648.7,391.5
8,5,3,0.7,75,0.1,categorical_crossentropy,0.8856457561254502,79.78009410202503,24.26880747590413,840.5,183.3,9705.0,258.2
8,5,3,0.7,75,0.1,mean_squared_error,0.04325310811400414,70.74743330478668,1.1686525232556857,734.6,206.2,9682.1,364.1
8,5,5,0.3,25,0.001,categorical_crossentropy,1.1726400971412658,70.29225945472717,1.5884543508755973,743.6,292.8,9595.5,355.1
8,5,5,0.3,25,0.001,mean_squared_error,0.0915430411696434,15.259790802374482,20.029847382366373,0.0,0.0,9888.3,1098.7
8,5,5,0.3,25,0.01,categorical_crossentropy,0.7921778500080109,77.22791492938995,1.7587036699640357,790.2,170.8,9717.5,308.5
8,5,5,0.3,25,0.01,mean_squared_error,0.06712253764271736,61.874936893582344,18.114299387646376,293.1,114.0,9774.3,805.6
8,5,5,0.3,25,0.1,categorical_crossentropy,0.9312250882387161,80.74506342411041,21.75337754351846,861.8,181.4,9706.9,236.9
8,5,5,0.3,25,0.1,mean_squared_error,0.041241588443517684,71.20259165763855,1.2698846131079198,751.4,208.7,9679.6,347.3
8,5,5,0.3,50,0.001,categorical_crossentropy,1.1550016760826112,70.24673819541931,1.4619363966916314,743.0,278.5,9609.8,355.7
8,5,5,0.3,50,0.001,mean_squared_error,0.08891604393720627,24.286890691146255,25.117130351711552,0.0,0.0,9888.3,1098.7
8,5,5,0.3,50,0.01,categorical_crossentropy,0.7548567831516266,79.05689239501953,1.5685426605483073,784.9,136.4,9751.9,313.8
8,5,5,0.3,50,0.01,mean_squared_error,0.05796276070177555,68.70791673660278,3.2327254880652436,440.2,158.6,9729.7,658.5
8,5,5,0.3,50,0.1,categorical_crossentropy,0.4281596153974533,88.59580874443054,1.135500845068724,951.4,97.8,9790.5,147.3
8,5,5,0.3,50,0.1,mean_squared_error,0.03946019895374775,73.00417900085449,2.977496569440825,751.5,178.1,9710.2,347.2
8,5,5,0.3,75,0.001,categorical_crossentropy,1.1290518164634704,70.28326749801636,1.3390810473970698,743.8,283.4,9604.9,354.9
8,5,5,0.3,75,0.001,mean_squared_error,0.08964527994394303,11.723093120381236,17.104915698607737,0.0,0.0,9888.3,1098.7
8,5,5,0.3,75,0.01,categorical_crossentropy,0.7425324201583863,78.71967613697052,3.1844419035538576,776.8,134.6,9753.7,321.9
8,5,5,0.3,75,0.01,mean_squared_error,0.050762271508574486,69.47292804718018,2.1210494371691686,602.9,204.5,9683.8,495.8
8,5,5,0.3,75,0.1,categorical_crossentropy,0.41305666863918306,88.83203148841858,1.4315852517854137,955.1,96.3,9792.0,143.6
8,5,5,0.3,75,0.1,mean_squared_error,0.039029591158032416,73.049875497818,1.4549775178433553,747.3,168.6,9719.7,351.4
8,5,5,0.5,25,0.001,categorical_crossentropy,1.18032648563385,70.32849907875061,0.8966240248205833,743.6,295.6,9592.7,355.1
8,5,5,0.5,25,0.001,mean_squared_error,0.09111029505729676,3.586030350998044,1.5746150694494028,0.0,0.0,9888.3,1098.7
8,5,5,0.5,25,0.01,categorical_crossentropy,0.870456725358963,74.63425040245056,3.394525515483357,763.8,181.1,9707.2,334.9
8,5,5,0.5,25,0.01,mean_squared_error,0.06638235822319985,69.00874435901642,1.460702854201863,259.6,87.2,9801.1,839.1
8,5,5,0.5,25,0.1,categorical_crossentropy,0.5377687752246857,85.21807372570038,2.910408882458392,910.1,133.0,9755.3,188.6
8,5,5,0.5,25,0.1,mean_squared_error,0.042973412200808525,70.84715247154236,2.201334941989581,765.9,237.6,9650.7,332.8
8,5,5,0.5,50,0.001,categorical_crossentropy,1.1754384636878967,70.41044116020203,1.5849297187300564,742.5,276.3,9612.0,356.2
