acc,std,loss,tp,fp,tn,fn,hp
72.49194264411926,0.0,0.9553266167640686,1501.4,500.2,14432.2,631.8,"[32, 7, 3, 0.3, 75, 0.1, 'categorical_crossentropy', 0.3]"
72.25555280844371,0.0,0.965547651052475,1498.5,511.6666666666667,14420.5,634.6666666666666,"[16, 7, 3, 0.5, 75, 0.001, 'categorical_crossentropy', 0.3]"
72.24074516977582,0.0,0.9569493617330279,1499.5714285714287,506.85714285714283,14425.142857142857,633.5714285714286,"[16, 7, 5, 0.5, 25, 0.1, 'categorical_crossentropy', 0.6]"
72.31168374419212,0.0,0.9558771103620529,1500.375,507.125,14424.75,632.75,"[16, 3, 3, 0.7, 75, 0.001, 'categorical_crossentropy', 0.6]"
72.35643929905362,0.0,0.953186829884847,1504.111111111111,510.8888888888889,14420.888888888889,629.0,"[16, 7, 5, 0.5, 25, 0.01, 'mean_squared_error', 0.6]"
72.42974996566772,0.0,0.955720317363739,1506.5,513.7,14418.0,626.6,"[8, 3, 3, 0.5, 50, 0.01, 'mean_squared_error', 0.6]"
93.8144326210022,0.0,0.23382753133773804,1986.0,112.0,14826.0,148.0,"[8, 7, 5, 0.3, 75, 0.1, 'mean_squared_error', 0.6]"
93.67233514785767,0.0,0.23234044015407562,1980.0,116.5,14818.0,153.5,"[8, 5, 3, 0.7, 75, 0.001, 'categorical_crossentropy', 0.6]"
93.45306754112244,0.0,0.2360803782939911,1976.0,122.33333333333333,14811.0,157.33333333333334,"[16, 5, 5, 0.5, 75, 0.1, 'mean_squared_error', 0.9]"
93.48408132791519,0.0,0.2340444065630436,1977.0,123.25,14809.5,156.25,"[32, 5, 3, 0.5, 75, 0.1, 'mean_squared_error', 0.9]"
93.21201920509338,0.0,0.24038330614566802,1971.6,129.6,14802.8,161.6,"[8, 3, 3, 0.5, 75, 0.1, 'categorical_crossentropy', 0.6]"
92.96813408533733,0.0,0.24468000481526056,1967.5,135.0,14797.166666666666,165.66666666666666,"[16, 5, 5, 0.3, 75, 0.1, 'categorical_crossentropy', 0.0]"
93.01494700568063,0.0,0.2444246815783637,1967.4285714285713,131.57142857142858,14800.42857142857,165.71428571428572,"[16, 3, 3, 0.7, 75, 0.1, 'mean_squared_error', 0.9]"
92.98559352755547,0.0,0.2463302705436945,1967.125,132.625,14799.25,166.0,"[32, 3, 5, 0.7, 75, 0.01, 'categorical_crossentropy', 0.6]"
93.02006363868713,0.0,0.24670489463541243,1967.0,131.66666666666666,14800.111111111111,166.11111111111111,"[16, 3, 5, 0.3, 50, 0.001, 'mean_squared_error', 0.6]"
93.14609289169312,0.0,0.24288758784532546,1969.7,128.8,14802.9,163.4,"[32, 7, 5, 0.7, 25, 0.01, 'mean_squared_error', 0.6]"
91.85432195663452,0.0,0.3005571961402893,3285.0,247.0,24932.0,312.0,"[8, 7, 5, 0.7, 50, 0.1, 'categorical_crossentropy', 0.9]"
92.28523671627045,0.0,0.29295724630355835,3296.5,230.5,24948.5,300.5,"[32, 7, 3, 0.3, 25, 0.01, 'categorical_crossentropy', 0.9]"
92.24353631337483,0.0,0.28957122564315796,3297.6666666666665,236.33333333333334,24942.666666666668,299.3333333333333,"[16, 7, 3, 0.7, 75, 0.01, 'categorical_crossentropy', 0.6]"
92.3477903008461,0.0,0.2882949486374855,3302.25,237.5,24941.5,294.75,"[32, 5, 3, 0.3, 75, 0.01, 'mean_squared_error', 0.6]"
92.50486612319946,0.0,0.28386329412460326,3307.0,233.4,24945.6,290.0,"[16, 7, 3, 0.7, 50, 0.1, 'categorical_crossentropy', 0.3]"
92.52154628435771,0.0,0.2807127684354782,3306.0,230.66666666666666,24948.333333333332,291.0,"[32, 3, 3, 0.7, 25, 0.001, 'mean_squared_error', 0.6]"
92.65260781560626,0.0,0.2774316498211452,3309.714285714286,225.42857142857142,24953.571428571428,287.2857142857143,"[32, 3, 3, 0.7, 25, 0.01, 'mean_squared_error', 0.6]"
92.5319716334343,0.0,0.28398456424474716,3303.5,229.75,24949.25,293.5,"[32, 7, 3, 0.5, 75, 0.001, 'mean_squared_error', 0.3]"
92.54625837008159,0.0,0.28335761030515033,3304.777777777778,230.11111111111111,24948.88888888889,292.22222222222223,"[32, 3, 5, 0.5, 75, 0.1, 'categorical_crossentropy', 0.6]"
92.48518109321594,0.0,0.2875556290149689,3302.3,232.3,24946.0,294.6,"[8, 7, 5, 0.5, 50, 0.001, 'categorical_crossentropy', 0.0]"
90.51987528800964,0.0,0.3910311162471771,3177.0,245.0,24934.0,420.0,"[16, 7, 5, 0.3, 50, 0.01, 'categorical_crossentropy', 0.6]"
89.19933140277863,0.0,0.40122678875923157,3155.5,320.0,24859.0,441.5,"[32, 3, 5, 0.7, 75, 0.1, 'mean_squared_error', 0.9]"
89.75998361905415,0.0,0.3850521246592204,3165.3333333333335,294.0,24885.0,431.6666666666667,"[16, 3, 3, 0.3, 75, 0.01, 'categorical_crossentropy', 0.9]"
89.35918658971786,0.0,0.3871622830629349,3158.5,314.5,24864.5,438.5,"[32, 3, 5, 0.5, 75, 0.01, 'mean_squared_error', 0.0]"
89.19655084609985,0.0,0.38901259303092955,3156.2,324.0,24855.0,440.8,"[16, 7, 3, 0.3, 75, 0.01, 'mean_squared_error', 0.3]"
89.3429696559906,0.0,0.38393812874952954,3159.0,315.8333333333333,24863.166666666668,438.0,"[8, 3, 3, 0.7, 25, 0.01, 'mean_squared_error', 0.0]"
89.35223647526333,0.0,0.38395177466528757,3158.285714285714,313.2857142857143,24865.714285714286,438.7142857142857,"[32, 7, 3, 0.3, 75, 0.1, 'mean_squared_error', 0.6]"
89.37656283378601,0.0,0.38064273074269295,3159.875,313.25,24865.75,437.125,"[8, 3, 5, 0.7, 25, 0.001, 'categorical_crossentropy', 0.0]"
89.26574521594577,0.0,0.38202280468410915,3157.3333333333335,317.3333333333333,24861.666666666668,439.6666666666667,"[8, 3, 3, 0.5, 25, 0.01, 'mean_squared_error', 0.3]"
89.51047241687775,0.0,0.38062376379966734,3160.6,306.9,24871.4,436.3,"[8, 7, 5, 0.7, 50, 0.01, 'mean_squared_error', 0.6]"
71.22774124145508,0.0,0.876232922077179,1503.0,450.0,14488.0,631.0,"[16, 5, 3, 0.3, 25, 0.1, 'mean_squared_error', 0.6]"
72.15864360332489,0.0,0.8889222741127014,1515.0,453.5,14481.0,618.5,"[32, 7, 5, 0.7, 50, 0.1, 'categorical_crossentropy', 0.0]"
71.96886539459229,0.0,0.8787062962849935,1510.3333333333333,450.6666666666667,14482.666666666666,623.0,"[32, 3, 3, 0.5, 50, 0.001, 'mean_squared_error', 0.0]"
72.09666818380356,0.0,0.885860413312912,1493.25,444.0,14488.75,640.0,"[16, 7, 5, 0.7, 75, 0.1, 'mean_squared_error', 0.6]"
72.08896160125732,0.0,0.8915122866630554,1491.4,449.4,14483.0,641.8,"[16, 5, 3, 0.5, 50, 0.01, 'mean_squared_error', 0.6]"
72.21665680408478,0.0,0.8945959210395813,1496.6666666666667,458.1666666666667,14474.0,636.5,"[8, 5, 3, 0.3, 25, 0.1, 'mean_squared_error', 0.9]"
72.47530477387565,0.0,0.8901632939066205,1494.0,445.7142857142857,14486.285714285714,639.1428571428571,"[16, 7, 3, 0.5, 50, 0.01, 'mean_squared_error', 0.3]"
72.45246022939682,0.0,0.8851221278309822,1497.5,438.5,14493.375,635.625,"[32, 7, 5, 0.7, 75, 0.001, 'mean_squared_error', 0.3]"
72.53887520896063,0.0,0.8818139102723863,1496.4444444444443,427.0,14504.777777777777,636.6666666666666,"[8, 7, 5, 0.7, 25, 0.01, 'categorical_crossentropy', 0.0]"
72.58456587791443,0.0,0.8844424426555634,1497.8,433.7,14498.0,635.3,"[16, 7, 5, 0.3, 75, 0.001, 'categorical_crossentropy', 0.6]"
60.746270418167114,0.0,0.06579525768756866,400.0,181.0,4509.0,270.0,"[8, 7, 5, 0.5, 25, 0.1, 'mean_squared_error', 0.6]"
61.567166447639465,0.0,0.06560025364160538,402.5,173.5,4516.5,267.5,"[32, 7, 3, 0.5, 75, 0.01, 'categorical_crossentropy', 0.9]"
60.79602042833964,0.0,0.06672177463769913,391.6666666666667,166.33333333333334,4523.666666666667,278.3333333333333,"[16, 7, 5, 0.7, 75, 0.001, 'mean_squared_error', 0.9]"
60.61943620443344,0.0,0.06688978150486946,384.5,160.25,4528.0,285.25,"[8, 7, 3, 0.7, 50, 0.001, 'mean_squared_error', 0.3]"
62.48658061027527,0.0,0.06561963409185409,393.4,162.4,4524.8,276.2,"[8, 5, 5, 0.5, 25, 0.1, 'categorical_crossentropy', 0.9]"
62.336226304372154,0.0,0.06608062113324802,386.8333333333333,159.16666666666666,4527.333333333333,282.6666666666667,"[8, 5, 3, 0.5, 25, 0.1, 'mean_squared_error', 0.6]"
61.90852267401559,0.0,0.06647830562932151,385.85714285714283,161.28571428571428,4524.714285714285,283.57142857142856,"[16, 3, 3, 0.5, 50, 0.001, 'categorical_crossentropy', 0.9]"
62.05485984683037,0.0,0.06617764011025429,383.375,157.75,4527.875,286.0,"[8, 5, 3, 0.7, 75, 0.01, 'mean_squared_error', 0.6]"
61.90294159783257,0.0,0.0657715756032202,381.6666666666667,150.44444444444446,4534.888888888889,287.6666666666667,"[16, 7, 3, 0.7, 75, 0.001, 'mean_squared_error', 0.0]"
62.005621790885925,0.0,0.06563430353999138,381.1,146.9,4538.2,288.2,"[8, 5, 3, 0.3, 50, 0.1, 'mean_squared_error', 0.9]"
59.5522403717041,0.0,1.3106850385665894,385.0,182.0,4508.0,285.0,"[8, 5, 3, 0.3, 25, 0.01, 'mean_squared_error', 0.6]"
59.029850363731384,0.0,1.3173019289970398,377.0,196.0,4494.0,293.0,"[32, 5, 5, 0.3, 50, 0.001, 'categorical_crossentropy', 0.3]"
59.701492389043175,0.0,1.3119705120722454,377.3333333333333,184.0,4506.0,292.6666666666667,"[32, 7, 5, 0.7, 50, 0.01, 'categorical_crossentropy', 0.9]"
60.80750972032547,0.0,1.2950729131698608,385.0,173.0,4515.25,284.75,"[32, 7, 3, 0.7, 50, 0.01, 'mean_squared_error', 0.3]"
60.39488673210144,0.0,1.3120197057724,384.8,187.0,4500.2,284.8,"[16, 5, 5, 0.5, 50, 0.001, 'categorical_crossentropy', 0.6]"
60.91701487700144,0.0,1.2947797377904255,388.1666666666667,183.33333333333334,4503.166666666667,281.3333333333333,"[32, 3, 3, 0.5, 75, 0.001, 'categorical_crossentropy', 0.6]"
60.627994367054534,0.0,1.2977102313722884,387.14285714285717,188.57142857142858,4497.428571428572,282.2857142857143,"[8, 3, 5, 0.3, 25, 0.01, 'mean_squared_error', 0.6]"
60.52333638072014,0.0,1.3057174533605576,385.125,186.125,4499.5,284.25,"[32, 3, 5, 0.5, 50, 0.001, 'categorical_crossentropy', 0.3]"
60.24263368712531,0.0,1.3045201036665175,383.3333333333333,186.22222222222223,4499.111111111111,286.0,"[16, 3, 5, 0.7, 75, 0.001, 'categorical_crossentropy', 0.3]"
59.88354206085205,0.0,1.3149572134017944,380.8,188.1,4497.0,288.5,"[16, 5, 5, 0.3, 50, 0.1, 'mean_squared_error', 0.3]"
84.06748175621033,0.0,0.5542462468147278,1704.0,253.0,14685.0,430.0,"[16, 3, 3, 0.3, 25, 0.01, 'categorical_crossentropy', 0.9]"
84.90762710571289,0.0,0.5326091349124908,1735.5,244.0,14690.5,398.0,"[32, 3, 5, 0.5, 25, 0.001, 'categorical_crossentropy', 0.3]"
84.51569477717082,0.0,0.5418009360631307,1728.0,249.66666666666666,14683.666666666666,405.3333333333333,"[16, 7, 3, 0.3, 25, 0.1, 'mean_squared_error', 0.3]"
84.61274355649948,0.0,0.5404985100030899,1732.75,248.25,14684.5,400.5,"[8, 5, 5, 0.3, 25, 0.01, 'categorical_crossentropy', 0.0]"
84.28653836250305,0.0,0.5468186378479004,1723.4,249.8,14682.6,409.8,"[8, 5, 3, 0.3, 75, 0.1, 'categorical_crossentropy', 0.6]"
84.65509712696075,0.0,0.5418228010336558,1729.1666666666667,245.0,14687.166666666666,404.0,"[16, 3, 3, 0.5, 25, 0.01, 'mean_squared_error', 0.9]"
84.69733680997577,0.0,0.5408146807125637,1731.7142857142858,246.0,14686.0,401.42857142857144,"[32, 7, 5, 0.5, 50, 0.01, 'categorical_crossentropy', 0.3]"
85.08063405752182,0.0,0.5338198244571686,1738.875,239.125,14692.75,394.25,"[16, 3, 3, 0.7, 75, 0.1, 'mean_squared_error', 0.3]"
85.18080645137363,0.0,0.5318314962916904,1742.888888888889,238.88888888888889,14692.888888888889,390.22222222222223,"[32, 5, 3, 0.3, 25, 0.01, 'mean_squared_error', 0.3]"
85.11560916900635,0.0,0.5348985254764557,1740.5,239.3,14692.4,392.6,"[32, 5, 5, 0.7, 50, 0.001, 'categorical_crossentropy', 0.9]"
74.2563247680664,0.0,0.7925518155097961,2644.0,591.0,24588.0,953.0,"[16, 7, 5, 0.3, 25, 0.1, 'mean_squared_error', 0.3]"
77.23102569580078,0.0,0.765984833240509,2704.0,561.0,24618.0,893.0,"[16, 5, 3, 0.5, 75, 0.01, 'mean_squared_error', 0.6]"
77.65730619430542,0.0,0.7518860697746277,2690.0,535.6666666666666,24643.333333333332,907.0,"[8, 5, 5, 0.5, 50, 0.1, 'mean_squared_error', 0.3]"
76.65415555238724,0.0,0.7999666929244995,2652.25,599.0,24580.0,944.75,"[16, 7, 3, 0.5, 50, 0.001, 'mean_squared_error', 0.0]"
76.05782508850098,0.0,0.7947198629379273,2645.2,590.2,24588.8,951.8,"[8, 5, 3, 0.3, 50, 0.1, 'mean_squared_error', 0.3]"
76.31822725137074,0.0,0.783314973115921,2645.8333333333335,578.3333333333334,24600.666666666668,951.1666666666666,"[8, 7, 5, 0.5, 75, 0.1, 'mean_squared_error', 0.9]"
76.19444727897644,0.0,0.7862592935562134,2648.285714285714,592.4285714285714,24586.571428571428,948.7142857142857,"[8, 7, 5, 0.3, 50, 0.1, 'mean_squared_error', 0.6]"
76.02168396115303,0.0,0.7893434464931488,2652.375,604.75,24574.25,944.625,"[16, 3, 3, 0.3, 75, 0.1, 'categorical_crossentropy', 0.3]"
75.8934908443027,0.0,0.7995989653799269,2646.5555555555557,630.3333333333334,24548.666666666668,950.4444444444445,"[8, 7, 5, 0.7, 50, 0.01, 'mean_squared_error', 0.9]"
76.15453124046326,0.0,0.7908244252204895,2661.8,621.7,24556.6,935.1,"[16, 3, 5, 0.3, 25, 0.1, 'categorical_crossentropy', 0.3]"
72.2118079662323,0.0,1.0924077033996582,1469.0,520.0,14418.0,665.0,"[32, 3, 3, 0.7, 25, 0.1, 'mean_squared_error', 0.6]"
72.74444103240967,0.0,1.0855774283409119,1476.5,480.0,14454.5,657.0,"[32, 3, 3, 0.5, 50, 0.01, 'categorical_crossentropy', 0.3]"
72.76571194330852,0.0,1.0714786847432454,1500.6666666666667,503.3333333333333,14430.0,632.6666666666666,"[32, 7, 3, 0.7, 75, 0.1, 'categorical_crossentropy', 0.9]"
72.58881777524948,0.0,1.0701411962509155,1498.25,517.5,14415.25,635.0,"[8, 5, 3, 0.3, 50, 0.1, 'mean_squared_error', 0.6]"
72.37016320228577,0.0,1.0801957607269288,1485.2,511.8,14420.6,648.0,"[8, 3, 3, 0.7, 50, 0.1, 'mean_squared_error', 0.0]"
72.45880564053853,0.0,1.0712320605913799,1495.8333333333333,506.1666666666667,14426.0,637.3333333333334,"[16, 7, 3, 0.5, 50, 0.01, 'categorical_crossentropy', 0.3]"
72.34128969056266,0.0,1.0724563768931799,1494.7142857142858,505.2857142857143,14426.714285714286,638.4285714285714,"[8, 7, 3, 0.5, 50, 0.01, 'mean_squared_error', 0.0]"
72.3762184381485,0.0,1.0649884939193726,1499.75,509.25,14422.625,633.375,"[8, 7, 3, 0.5, 75, 0.1, 'categorical_crossentropy', 0.0]"
72.34087586402893,0.0,1.0666353570090399,1503.6666666666667,517.8888888888889,14413.888888888889,629.4444444444445,"[8, 5, 3, 0.7, 25, 0.001, 'mean_squared_error', 0.0]"
72.41105437278748,0.0,1.0659752368927002,1507.9,515.2,14416.5,625.2,"[32, 3, 3, 0.5, 25, 0.01, 'mean_squared_error', 0.0]"
74.3953287601471,0.0,0.05051836743950844,2611.0,840.0,24339.0,986.0,"[8, 7, 5, 0.5, 75, 0.01, 'mean_squared_error', 0.9]"
74.93744790554047,0.0,0.05008409172296524,2633.5,851.0,24328.0,963.5,"[8, 5, 5, 0.7, 25, 0.001, 'mean_squared_error', 0.0]"
74.72893993059795,0.0,0.05001490190625191,2639.6666666666665,858.6666666666666,24320.333333333332,957.3333333333334,"[32, 5, 5, 0.7, 25, 0.01, 'categorical_crossentropy', 0.9]"
74.76369142532349,0.0,0.04992139432579279,2649.5,864.75,24314.25,947.5,"[32, 7, 3, 0.7, 75, 0.01, 'categorical_crossentropy', 0.0]"
74.7122597694397,0.0,0.04987390041351318,2635.2,855.6,24323.4,961.8,"[32, 5, 5, 0.3, 75, 0.001, 'mean_squared_error', 0.6]"
74.83551104863484,0.0,0.04975822940468788,2642.8333333333335,857.3333333333334,24321.666666666668,954.1666666666666,"[8, 5, 5, 0.7, 75, 0.001, 'categorical_crossentropy', 0.3]"
74.7289410659245,0.0,0.04983917251229286,2641.714285714286,856.1428571428571,24322.85714285714,955.2857142857143,"[32, 7, 5, 0.5, 75, 0.1, 'categorical_crossentropy', 0.3]"
74.70808997750282,0.0,0.05000626342371106,2636.5,861.5,24317.5,960.5,"[16, 5, 5, 0.7, 75, 0.1, 'mean_squared_error', 0.6]"
74.71349570486281,0.0,0.05009210606416067,2633.4444444444443,863.6666666666666,24315.333333333332,963.5555555555555,"[8, 3, 5, 0.5, 75, 0.1, 'categorical_crossentropy', 0.0]"
74.69765245914459,0.0,0.05010385103523731,2634.4,867.4,24310.9,962.5,"[16, 5, 3, 0.7, 25, 0.1, 'categorical_crossentropy', 0.6]"
44.17910575866699,0.0,0.10731758177280426,0.0,0.0,4690.0,670.0,"[16, 7, 3, 0.7, 25, 0.01, 'categorical_crossentropy', 0.0]"
54.02985215187073,0.0,0.09867166355252266,0.0,0.0,4690.0,670.0,"[16, 3, 3, 0.5, 75, 0.1, 'categorical_crossentropy', 0.6]"
56.218906243642174,0.0,0.09142287323872249,66.33333333333333,11.666666666666666,4678.333333333333,603.6666666666666,"[32, 3, 3, 0.5, 50, 0.001, 'categorical_crossentropy', 0.0]"
56.92501664161682,0.0,0.09034314565360546,49.75,8.75,4679.5,620.0,"[16, 7, 3, 0.5, 75, 0.01, 'categorical_crossentropy', 0.9]"
57.647637128829956,0.0,0.0920008584856987,39.8,7.0,4680.2,629.8,"[16, 3, 5, 0.7, 25, 0.1, 'mean_squared_error', 0.6]"
58.02973210811615,0.0,0.08949351434906323,77.16666666666667,19.833333333333332,4666.666666666667,592.3333333333334,"[8, 7, 3, 0.7, 50, 0.01, 'mean_squared_error', 0.3]"
58.28130330358233,0.0,0.08870037432227816,66.14285714285714,17.0,4669.0,603.2857142857143,"[32, 5, 5, 0.3, 25, 0.1, 'categorical_crossentropy', 0.3]"
58.20839777588844,0.0,0.08823199942708015,57.875,14.875,4670.75,611.5,"[32, 3, 5, 0.7, 75, 0.01, 'mean_squared_error', 0.6]"
58.035433292388916,0.0,0.08780173129505581,51.44444444444444,13.222222222222221,4672.111111111111,617.8888888888889,"[16, 3, 5, 0.5, 75, 0.1, 'mean_squared_error', 0.3]"
58.24085831642151,0.0,0.08674307987093925,67.6,18.1,4667.0,601.7,"[8, 3, 3, 0.3, 75, 0.1, 'categorical_crossentropy', 0.6]"
84.92537140846252,0.0,0.4933893382549286,547.0,82.0,4608.0,123.0,"[8, 3, 3, 0.5, 25, 0.01, 'categorical_crossentropy', 0.6]"
83.20895433425903,0.0,0.5224943608045578,544.0,96.5,4593.5,126.0,"[32, 7, 5, 0.5, 25, 0.1, 'categorical_crossentropy', 0.6]"
75.27363101641338,0.0,0.6803755859533945,481.6666666666667,105.66666666666667,4584.333333333333,188.33333333333334,"[16, 3, 5, 0.3, 50, 0.01, 'categorical_crossentropy', 0.3]"
77.04565674066544,0.0,0.6559486165642738,494.75,105.0,4583.25,175.0,"[8, 5, 3, 0.5, 75, 0.1, 'mean_squared_error', 0.9]"
76.76358103752136,0.0,0.6551993906497955,492.2,107.4,4579.8,177.4,"[32, 5, 5, 0.7, 75, 0.1, 'categorical_crossentropy', 0.6]"
77.7215192715327,0.0,0.6490230411291122,500.6666666666667,106.5,4580.0,168.83333333333334,"[32, 7, 3, 0.5, 25, 0.001, 'mean_squared_error', 0.6]"
78.76877614430019,0.0,0.6386063822678157,503.0,101.42857142857143,4584.571428571428,166.42857142857142,"[8, 5, 5, 0.7, 75, 0.1, 'mean_squared_error', 0.3]"
79.3673723936081,0.0,0.6227446757256985,507.625,98.5,4587.125,161.75,"[8, 5, 5, 0.3, 75, 0.01, 'categorical_crossentropy', 0.9]"
79.30147449175517,0.0,0.6356637179851532,507.55555555555554,100.88888888888889,4584.444444444444,161.77777777777777,"[8, 3, 3, 0.3, 75, 0.01, 'mean_squared_error', 0.6]"
78.86011600494385,0.0,0.6396103113889694,502.7,100.9,4584.2,166.6,"[32, 3, 5, 0.3, 75, 0.1, 'categorical_crossentropy', 0.9]"
73.24273586273193,0.0,0.9001296162605286,1515.0,473.0,14465.0,619.0,"[32, 3, 3, 0.3, 50, 0.001, 'mean_squared_error', 0.6]"
73.2130229473114,0.0,0.8824487030506134,1515.5,424.5,14510.0,618.0,"[16, 7, 3, 0.5, 25, 0.1, 'categorical_crossentropy', 0.3]"
73.28125635782878,0.0,0.8806831439336141,1518.6666666666667,429.6666666666667,14503.666666666666,614.6666666666666,"[32, 7, 5, 0.5, 50, 0.01, 'mean_squared_error', 0.9]"
73.12784343957901,0.0,0.8897902220487595,1514.25,444.0,14488.75,619.0,"[32, 3, 5, 0.5, 25, 0.001, 'mean_squared_error', 0.3]"
73.17644238471985,0.0,0.8906183362007141,1510.6,442.6,14489.8,622.6,"[32, 7, 3, 0.7, 75, 0.001, 'mean_squared_error', 0.6]"
72.83378342787425,0.0,0.8995660543441772,1499.6666666666667,444.8333333333333,14487.333333333334,633.5,"[16, 3, 5, 0.7, 25, 0.001, 'categorical_crossentropy', 0.9]"
72.65600136348179,0.0,0.9114578877176557,1495.4285714285713,456.7142857142857,14475.285714285714,637.7142857142857,"[32, 7, 3, 0.5, 25, 0.1, 'categorical_crossentropy', 0.0]"
72.45820164680481,0.0,0.9150975495576859,1493.25,461.125,14470.75,639.875,"[8, 7, 5, 0.7, 75, 0.1, 'categorical_crossentropy', 0.6]"
72.4241680569119,0.0,0.9170214600033231,1492.4444444444443,463.77777777777777,14468.0,640.6666666666666,"[8, 5, 5, 0.3, 50, 0.001, 'mean_squared_error', 0.9]"
72.41569399833679,0.0,0.9183539688587189,1491.1,465.7,14466.0,642.0,"[8, 7, 3, 0.5, 50, 0.1, 'categorical_crossentropy', 0.9]"
86.71115040779114,0.0,0.02826431393623352,3041.0,395.0,24784.0,556.0,"[32, 7, 5, 0.5, 75, 0.001, 'categorical_crossentropy', 0.3]"
85.97442507743835,0.0,0.029437747783958912,2996.5,405.5,24773.5,600.5,"[16, 7, 3, 0.7, 25, 0.001, 'categorical_crossentropy', 0.6]"
85.30256748199463,0.0,0.030178984627127647,2934.0,363.0,24816.0,663.0,"[8, 5, 5, 0.7, 50, 0.001, 'mean_squared_error', 0.3]"
85.39060354232788,0.0,0.029435780365020037,2942.75,355.75,24823.25,654.25,"[8, 5, 3, 0.3, 25, 0.1, 'mean_squared_error', 0.3]"
85.59911012649536,0.0,0.029059844464063643,2957.8,364.0,24815.0,639.2,"[8, 7, 3, 0.7, 50, 0.01, 'categorical_crossentropy', 0.6]"
85.43693820635478,0.0,0.029243398768206436,2957.0,373.0,24806.0,640.0,"[16, 5, 3, 0.7, 75, 0.001, 'mean_squared_error', 0.0]"
85.07883548736572,0.0,0.029678864404559135,2953.285714285714,384.2857142857143,24794.714285714286,643.7142857142857,"[32, 3, 3, 0.3, 50, 0.01, 'categorical_crossentropy', 0.6]"
85.2863498032093,0.0,0.029399298364296556,2957.25,384.0,24795.0,639.75,"[8, 5, 3, 0.5, 75, 0.01, 'categorical_crossentropy', 0.6]"
85.36743587917752,0.0,0.02931752863029639,2963.222222222222,387.22222222222223,24791.777777777777,633.7777777777778,"[32, 5, 5, 0.5, 75, 0.01, 'mean_squared_error', 0.9]"
85.17885684967041,0.0,0.029384960047900678,2957.1,386.4,24791.9,639.8,"[8, 7, 3, 0.3, 25, 0.1, 'mean_squared_error', 0.0]"
93.96719336509705,0.0,0.1909174621105194,3364.0,182.0,24997.0,233.0,"[8, 5, 3, 0.5, 25, 0.001, 'categorical_crossentropy', 0.0]"
93.92549395561218,0.0,0.1938728615641594,3357.0,192.0,24987.0,240.0,"[32, 5, 3, 0.3, 50, 0.1, 'mean_squared_error', 0.3]"
94.25447185834248,0.0,0.19391072789827982,3369.3333333333335,184.0,24995.0,227.66666666666666,"[8, 7, 3, 0.7, 25, 0.1, 'mean_squared_error', 0.9]"
94.2174032330513,0.0,0.19653400033712387,3371.5,187.25,24991.75,225.5,"[16, 5, 3, 0.7, 25, 0.1, 'categorical_crossentropy', 0.9]"
94.33416724205017,0.0,0.2014331638813019,3374.8,181.6,24997.4,222.2,"[32, 7, 3, 0.7, 75, 0.001, 'mean_squared_error', 0.3]"
94.31007305781047,0.0,0.20109863330920538,3371.5,180.83333333333334,24998.166666666668,225.5,"[8, 5, 5, 0.7, 50, 0.1, 'mean_squared_error', 0.3]"
94.2610902445657,0.0,0.2009269573858806,3371.0,184.0,24995.0,226.0,"[32, 7, 3, 0.3, 50, 0.1, 'mean_squared_error', 0.9]"
94.23130378127098,0.0,0.20075574703514576,3370.375,184.625,24994.375,226.625,"[8, 7, 3, 0.3, 50, 0.01, 'mean_squared_error', 0.0]"
94.28227212693956,0.0,0.19998904234833187,3373.1111111111113,183.22222222222223,24995.777777777777,223.88888888888889,"[8, 3, 5, 0.5, 25, 0.001, 'categorical_crossentropy', 0.9]"
94.33680355548859,0.0,0.2006075233221054,3374.9,182.1,24996.2,222.0,"[16, 3, 3, 0.5, 50, 0.1, 'categorical_crossentropy', 0.0]"
75.91860890388489,0.0,0.047461312264204025,3709.0,1132.0,34302.0,1353.0,"[16, 5, 5, 0.3, 25, 0.001, 'mean_squared_error', 0.6]"
75.63960552215576,0.0,0.04740193672478199,3741.5,1167.0,34263.5,1320.0,"[32, 5, 5, 0.3, 50, 0.001, 'mean_squared_error', 0.3]"
75.43463706970215,0.0,0.047047422577937446,3748.6666666666665,1158.6666666666667,34270.666666666664,1312.6666666666667,"[16, 3, 3, 0.7, 50, 0.1, 'categorical_crossentropy', 0.0]"
75.44082701206207,0.0,0.04710362572222948,3750.75,1152.0,34276.75,1310.5,"[16, 5, 5, 0.5, 25, 0.1, 'categorical_crossentropy', 0.6]"
75.77253937721252,0.0,0.046893573552370074,3749.8,1132.4,34296.0,1311.4,"[16, 3, 3, 0.5, 25, 0.1, 'categorical_crossentropy', 0.9]"
75.86524784564972,0.0,0.04625096544623375,3760.5,1122.8333333333333,34305.333333333336,1300.6666666666667,"[16, 7, 3, 0.3, 75, 0.001, 'mean_squared_error', 0.3]"
75.87501406669617,0.0,0.046064309243644984,3766.285714285714,1118.857142857143,34309.142857142855,1294.857142857143,"[32, 3, 3, 0.3, 50, 0.1, 'mean_squared_error', 0.0]"
75.72920694947243,0.0,0.04633999988436699,3762.125,1133.5,34294.375,1299.0,"[8, 5, 3, 0.3, 50, 0.01, 'categorical_crossentropy', 0.9]"
75.73655049006145,0.0,0.04664362677269512,3758.6666666666665,1141.5555555555557,34286.22222222222,1302.4444444444443,"[16, 5, 3, 0.3, 25, 0.001, 'categorical_crossentropy', 0.9]"
